Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,70165.52,134485.52000000002,121233.8633985658,63251.69480676682
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,52932.5,85283.5,76880.01049593728,47716.746563827706
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,63693.93,73368.93,66139.45380379191,57417.78898529604
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,66759.48,121877.49,109868.17743664944,60181.27214646813
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,88144.09,186518.83,168140.02249075074,79458.72958256686
2011,"University of California, San Francisco",ASST PROF OF CLIN_____-HCOMP,68970.21,105789.96,95365.84726429833,62174.165796513975
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,76410.06,126485.06,114021.73621367858,68880.92321252292
2011,"University of California, San Francisco",HS ASST CLIN PROFESSOR-FY,1685.01,6684.99,6026.278252712844,1518.9759623580094
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,70725.0,123720.0,111529.13398907598,63756.045921252815
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,53391.98,82878.84,74712.29591997404,48130.95127192099
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,66759.48,124107.48,111878.43328456649,60181.27214646813
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,76410.0,126485.0,114021.68212583475,68880.86912467908
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,27381.13,56769.62,51175.77235280414,24683.104724719593
2011,"University of California, San Francisco",ASSISTANT ADJUNCT PROF-HCOMP,60275.43,85350.86,76940.73311528342,54336.13408276083
2011,"University of California, San Francisco",ASSISTANT ADJUNCT PROF-HCOMP,34874.62,39708.46000000001,35795.74972389157,31438.216673117597
2011,"University of California, San Francisco",HS ASST CLIN PROFESSOR-FY,9919.5,9987.5,9003.372338473135,8942.072782126084
2011,"University of California, San Francisco",ASST PROF OF CLIN_____-HCOMP,81502.74,211654.99,190799.36743587564,73471.79122160381
2011,"University of California, San Francisco",ASSISTANT ADJUNCT PROF-HCOMP,36357.67,56266.42999999999,50722.16465047659,32775.13295312486
2011,"University of California, San Francisco",ASSISTANT ADJUNCT PROF-HCOMP,46988.28,76260.28,68745.9019250279,42358.245845750236
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,46178.34,83629.32999999999,75388.83568531078,41628.114041813016
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,61208.19,98857.62,89116.59187537308,55176.98370302959
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,63479.93,108140.5,97484.77460512181,57224.875675615614
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,62955.32,99956.65,90107.32792555101,56751.958613038754
2011,"University of California, San Francisco",ASSISTANT ADJUNCT PROF-HCOMP,81350.04,103105.02,92945.47034049756,73334.13765904211
2011,"University of California, Santa Barbara",VISITING PROFESSOR-ACADEMIC YR,25338.15,25338.15,22841.431671397557,22841.431671397557
2011,"University of California, Santa Cruz",VST ASST PROFESSOR-ACAD YR-1/9,23352.89,24889.86,22437.31434617962,21051.791123845396
2011,"University of California, Santa Barbara",VISITING PROFESSOR-ACADEMIC YR,0.0,10000.0,9014.640639272226,0.0
2011,"University of California, San Diego",PROFESSOR IN RESIDENCE-HCOMP,103174.79,177699.96999999997,160190.13711594552,93008.36548823776
2011,"University of California, Santa Cruz",PROFESSOR-ACAD YR-BUS/ECON/ENG,14041.68,14041.68,12658.069917165603,12658.069917165603
2011,"University of California, San Diego",PROFESSOR-HCOMP,156991.04,208112.43,187605.87690156963,141521.78091856115
2011,"University of California, Riverside",PROFESSOR - ACADEMIC YEAR,147899.97,174105.97,156950.2752701911,133326.50801091432
