Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2023,"University of California, Berkeley",Assoc Prof-Ay,170300,170300,170300.0,170300.0
2023,"University of California, Berkeley",Assoc Prof-Ay,148333,148333,148333.0,148333.0
2023,"University of California, Berkeley",Assoc Prof-Ay,116117,131542,131542.0,116117.0
2023,"University of California, Berkeley",Assoc Prof-Ay,99600,99600,99600.0,99600.0
2023,"University of California, Berkeley",Assoc Prof-Ay,133433,133433,133433.0,133433.0
2023,"University of California, Berkeley",Assoc Prof-Ay,149450,149450,149450.0,149450.0
2023,"University of California, Berkeley",Assoc Prof-Ay,139167,139167,139167.0,139167.0
2023,"University of California, Berkeley",Assoc Prof-Ay,134033,134033,134033.0,134033.0
2023,"University of California, Berkeley",Assoc Prof-Ay,149450,149450,149450.0,149450.0
2023,"University of California, Berkeley",Assoc Prof-Ay,118190,133312,133312.0,118190.0
2023,"University of California, Berkeley",Assoc Prof-Ay,144617,144617,144617.0,144617.0
2023,"University of California, Berkeley",Assoc Prof-Ay,150500,150500,150500.0,150500.0
2023,"University of California, Berkeley",Assoc Prof-Ay,142100,142100,142100.0,142100.0
2023,"University of California, Berkeley",Assoc Prof-Ay,191767,191767,191767.0,191767.0
2023,"University of California, Berkeley",Assoc Prof-Ay,116817,129566,129566.0,116817.0
2023,"University of California, Berkeley",Assoc Prof-Ay,174430,174430,174430.0,174430.0
2023,"University of California, Berkeley",Assoc Prof-Ay,169667,169667,169667.0,169667.0
2023,"University of California, Berkeley",Assoc Prof-Ay,90675,90675,90675.0,90675.0
2023,"University of California, Berkeley",Assoc Prof-Ay,171717,174717,174717.0,171717.0
2023,"University of California, Berkeley",Assoc Prof-Ay,120575,120575,120575.0,120575.0
2023,"University of California, Berkeley",Assoc Prof-Ay,86683,86683,86683.0,86683.0
2023,"University of California, Berkeley",Assoc Prof-Ay,133200,133200,133200.0,133200.0
2023,"University of California, Berkeley",Assoc Prof-Ay,140142,155124,155124.0,140142.0
2023,"University of California, Berkeley",Assoc Prof-Ay,140142,140142,140142.0,140142.0
2023,"University of California, Berkeley",Assoc Prof-Ay,137233,152149,152149.0,137233.0
2023,"University of California, Berkeley",Assoc Prof-Ay,150050,150050,150050.0,150050.0
2023,"University of California, Berkeley",Assoc Prof-Ay,116144,122144,122144.0,116144.0
2023,"University of California, Berkeley",Assoc Prof-Ay,12158,12158,12158.0,12158.0
2023,"University of California, Berkeley",Assoc Prof-Ay,85054,85054,85054.0,85054.0
2023,"University of California, Berkeley",Assoc Prof-Ay,142875,142875,142875.0,142875.0
2023,"University of California, Berkeley",Assoc Prof-Ay,115917,115917,115917.0,115917.0
2023,"University of California, Berkeley",Assoc Prof-Ay,118133,118133,118133.0,118133.0
2023,"University of California, Berkeley",Assoc Prof-Ay,123083,123083,123083.0,123083.0
2023,"University of California, Berkeley",Assoc Prof-Ay,135200,135200,135200.0,135200.0
2023,"University of California, Berkeley",Assoc Prof-Ay,0,1500,1500.0,0.0
2023,"University of California, Berkeley",Assoc Prof-Ay,110750,112470,112470.0,110750.0
2023,"University of California, Berkeley",Assoc Prof-Ay,155100,179100,179100.0,155100.0
2023,"University of California, Berkeley",Assoc Prof-Ay,137558,166594,166594.0,137558.0
2023,"University of California, Berkeley",Assoc Prof-Ay,150767,186166,186166.0,150767.0
2023,"University of California, Berkeley",Assoc Prof-Ay,155550,205681,205681.0,155550.0
2023,"University of California, Berkeley",Assoc Prof-Ay,184942,245642,245642.0,184942.0
2023,"University of California, Berkeley",Assoc Prof-Ay,155300,214544,214544.0,155300.0
2023,"University of California, Berkeley",Assoc Prof-Ay,159217,176706,176706.0,159217.0
2023,"University of California, Berkeley",Assoc Prof-Ay,150050,174990,174990.0,150050.0
2023,"University of California, Berkeley",Assoc Prof-Ay,160758,211693,211693.0,160758.0
2023,"University of California, Berkeley",Assoc Prof-Ay,146100,194035,194035.0,146100.0
2023,"University of California, Berkeley",Assoc Prof-Ay,133433,152300,152300.0,133433.0
2023,"University of California, Berkeley",Assoc Prof-Ay,190717,241284,241284.0,190717.0
2023,"University of California, Berkeley",Assoc Prof-Ay,159500,221168,221168.0,159500.0
2023,"University of California, Berkeley",Assoc Prof-Ay,152250,168951,168951.0,152250.0
2023,"University of California, Berkeley",Assoc Prof-Ay,177692,228174,228174.0,177692.0
2023,"University of California, Berkeley",Assoc Prof-Ay,217483,333036,333036.0,217483.0
2023,"University of California, Berkeley",Assoc Prof-Ay,147433,167433,167433.0,147433.0
2023,"University of California, Berkeley",Assoc Prof-Ay,170967,190967,190967.0,170967.0
2023,"University of California, Berkeley",Assoc Prof-Ay,141267,173885,173885.0,141267.0
2023,"University of California, Berkeley",Assoc Prof-Ay,152233,175275,175275.0,152233.0
2023,"University of California, Berkeley",Assoc Prof-Ay,160425,213538,213538.0,160425.0
2023,"University of California, Berkeley",Assoc Prof-Ay,132417,150417,150417.0,132417.0
2023,"University of California, Berkeley",Assoc Prof-Ay,67396,97340,97340.0,67396.0
2023,"University of California, Berkeley",Assoc Prof-Ay,138758,304825,304825.0,138758.0
2023,"University of California, Berkeley",Assoc Prof-Ay,138333,175673,175673.0,138333.0
2023,"University of California, Berkeley",Assoc Prof-Ay,139367,145838,145838.0,139367.0
2023,"University of California, Berkeley",Assoc Prof-Ay,139818,168722,168722.0,139818.0
2023,"University of California, Berkeley",Assoc Prof-Ay,131933,147657,147657.0,131933.0
2023,"University of California, Berkeley",Assoc Prof-Ay,145325,148450,148450.0,145325.0
2023,"University of California, Berkeley",Assoc Prof-Ay,119425,159134,159134.0,119425.0
2023,"University of California, Berkeley",Assoc Prof-Ay,141867,188400,188400.0,141867.0
2023,"University of California, Berkeley",Assoc Prof-Ay,60558,60558,60558.0,60558.0
2023,"University of California, Berkeley",Assoc Prof-Ay,125967,132094,132094.0,125967.0
2023,"University of California, Berkeley",Assoc Prof-Ay,157317,157317,157317.0,157317.0
2023,"University of California, Berkeley",Assoc Prof-Ay,149450,149450,149450.0,149450.0
2023,"University of California, Berkeley",Assoc Prof-Ay,125567,125567,125567.0,125567.0
2023,"University of California, Berkeley",Assoc Prof-Ay,160933,160933,160933.0,160933.0
2023,"University of California, Berkeley",Assoc Prof-Ay,125923,125923,125923.0,125923.0
2023,"University of California, Berkeley",Assoc Prof-Ay,151267,151267,151267.0,151267.0
2023,"University of California, Berkeley",Assoc Prof-Ay,146167,146167,146167.0,146167.0
2023,"University of California, Berkeley",Assoc Prof-Ay,120767,120767,120767.0,120767.0
2023,"University of California, Berkeley",Assoc Prof-Ay,120767,120767,120767.0,120767.0
2023,"University of California, Berkeley",Assoc Prof-Ay,147833,147833,147833.0,147833.0
2023,"University of California, Berkeley",Assoc Prof-Ay,136967,136967,136967.0,136967.0
2023,"University of California, Berkeley",Assoc Prof-Ay,129708,129708,129708.0,129708.0
2023,"University of California, Berkeley",Assoc Prof-Ay,144917,144917,144917.0,144917.0
2023,"University of California, Berkeley",Assoc Prof-Ay,112633,112633,112633.0,112633.0
2023,"University of California, Berkeley",Assoc Prof-Ay,137233,137233,137233.0,137233.0
2023,"University of California, Berkeley",Assoc Prof-Ay,141267,141267,141267.0,141267.0
2023,"University of California, Berkeley",Assoc Prof-Ay,157200,157200,157200.0,157200.0
2023,"University of California, Berkeley",Assoc Prof-Ay,120950,120950,120950.0,120950.0
2023,"University of California, Berkeley",Assoc Prof-Ay,128825,128825,128825.0,128825.0
2023,"University of California, Berkeley",Assoc Prof-Ay,177267,177267,177267.0,177267.0
2023,"University of California, Berkeley",Assoc Prof-Ay,140783,140783,140783.0,140783.0
2023,"University of California, Berkeley",Assoc Prof-Ay,282467,339838,339838.0,282467.0
2023,"University of California, Berkeley",Assoc Prof-Ay,142267,187557,187557.0,142267.0
2023,"University of California, Berkeley",Assoc Prof-Ay,131217,153153,153153.0,131217.0
2023,"University of California, Berkeley",Assoc Prof-Ay,120902,153693,153693.0,120902.0
2023,"University of California, Berkeley",Assoc Prof-Ay,282683,376183,376183.0,282683.0
2023,"University of California, Berkeley",Assoc Prof-Ay,153900,176789,176789.0,153900.0
2023,"University of California, Berkeley",Assoc Prof-Ay,151088,169737,169737.0,151088.0
2023,"University of California, Berkeley",Assoc Prof-Ay,151250,206601,206601.0,151250.0
2023,"University of California, Berkeley",Assoc Prof-Ay,151067,209204,209204.0,151067.0
2023,"University of California, Berkeley",Assoc Prof-Ay,236833,323412,323412.0,236833.0
2023,"University of California, Berkeley",Assoc Prof-Ay,134000,140953,140953.0,134000.0
2023,"University of California, Berkeley",Assoc Prof-Ay,166792,201002,201002.0,166792.0
2023,"University of California, Berkeley",Assoc Prof-Ay,154517,202927,202927.0,154517.0
2023,"University of California, Berkeley",Assoc Prof-Ay,194700,273931,273931.0,194700.0
2023,"University of California, Berkeley",Assoc Prof-Ay,181633,241282,241282.0,181633.0
2023,"University of California, Berkeley",Assoc Prof-Ay,183917,227060,227060.0,183917.0
2023,"University of California, Berkeley",Assoc Prof-Ay,142300,157954,157954.0,142300.0
2023,"University of California, Berkeley",Assoc Prof-Ay,163183,198694,198694.0,163183.0
2023,"University of California, Berkeley",Assoc Prof-Ay,167883,206854,206854.0,167883.0
2023,"University of California, Berkeley",Assoc Prof-Ay,132617,172848,172848.0,132617.0
2023,"University of California, Berkeley",Assoc Prof-Ay,143317,176313,176313.0,143317.0
2023,"University of California, Berkeley",Assoc Prof-Ay,151067,203133,203133.0,151067.0
2023,"University of California, Berkeley",Assoc Prof-Ay,151458,167516,167516.0,151458.0
2023,"University of California, Berkeley",Assoc Prof-Ay,167575,185742,185742.0,167575.0
2023,"University of California, Berkeley",Assoc Prof-Ay,156700,214988,214988.0,156700.0
2023,"University of California, Berkeley",Assoc Prof-Ay,147500,216267,216267.0,147500.0
