Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2016,"University of California, Berkeley",Adj Prof-Ay,123592,123592,121407.65624164278,121407.65624164278
2016,"University of California, Berkeley",Adj Prof-Ay,191867,191867,188475.9756304233,188475.9756304233
2016,"University of California, Berkeley",Adj Prof-Ay,38178,38178,37503.24859208879,37503.24859208879
2016,"University of California, Berkeley",Adj Prof-Ay,159700,159700,156877.4896578286,156877.4896578286
2016,"University of California, Berkeley",Adj Prof-Ay,78500,78500,77112.60449680366,77112.60449680366
2016,"University of California, Berkeley",Adj Prof-Ay,19721,19721,19372.45443670656,19372.45443670656
2016,"University of California, Berkeley",Adj Prof-Ay,68767,68767,67551.62386537195,67551.62386537195
2016,"University of California, Berkeley",Adj Prof-Ay,99350,99350,97594.10518162348,97594.10518162348
2016,"University of California, Berkeley",Adj Prof-Ay,69092,69092,67870.87987125044,67870.87987125044
2016,"University of California, Berkeley",Adj Prof-Ay,13373,13373,13136.64789727077,13136.64789727077
2016,"University of California, Berkeley",Adj Prof-Ay,46146,46146,45330.42353005735,45330.42353005735
2016,"University of California, Berkeley",Adj Prof-Ay-1/9,7502,19502,19157.32500505306,7369.410941847403
2016,"University of California, Berkeley",Adj Prof-Ay-1/9,26475,26475,26007.08540194748,26007.08540194748
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,133833,137781,135345.88229521154,131467.65856841687
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,114950,176705,173581.94621156296,112918.39346379084
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,94056,107523,105622.65698483847,92393.67042740593
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,124192,137848,135411.6981487311,121997.05194480307
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,34669,34669,34056.26605477307,34056.26605477307
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,37363,37363,36702.652761962745,36702.652761962745
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,12505,12505,12283.988780032227,12283.988780032227
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,2973,2973,2920.455709159201,2920.455709159201
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,17213,17213,16908.78039749658,16908.78039749658
2016,"University of California, Berkeley",Adj Prof-Ay-B/E/E,55213,55213,54237.17493098116,54237.17493098116
2016,"University of California, Berkeley",Adj Prof-Fy,32208,32208,31638.76134564398,31638.76134564398
2016,"University of California, Berkeley",Adj Prof-Fy-B/E/E,8537,8537,8386.11852979889,8386.11852979889
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,99376,145193,142626.8838815849,97619.64566209377
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,38300,55042,54069.19715558048,37623.092385064716
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,82983,110726,108769.04771354244,81516.37272558291
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,38701,38701,38017.00518001017,38017.00518001017
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,90083,110029,108084.36637170459,88490.88854631293
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,224908,282077,277091.6196005718,220933.01467728813
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,182192,210185,206470.22644790672,178971.96991696375
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,179900,199744,196213.75888674587,176720.47833089146
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,55708,55708,54723.42638608839,54723.42638608839
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,57201,57201,56190.03936078556,56190.03936078556
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,12448,12448,12227.996188232,12227.996188232
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,38629,38629,37946.27769563094,37946.27769563094
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,22975,22975,22568.94380017916,22568.94380017916
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,15687,15687,15409.750659125593,15409.750659125593
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,19153,19153,18814.49317104816,18814.49317104816
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,49663,49663,48785.26467674854,48785.26467674854
2016,"University of California, Berkeley",Assoc Adj Prof-Ay,95983,95983,94286.61296072237,94286.61296072237
2016,"University of California, Berkeley",Assoc Adj Prof-Ay-B/E/E,20213,20213,19855.758913297992,19855.758913297992
2016,"University of California, Berkeley",Assoc Adj Prof-Ay-B/E/E,139167,139167,136707.38636951178,136707.38636951178
2016,"University of California, Berkeley",Assoc Prof Of Clin-Fy,121175,129576,127285.89605449467,119033.37388407877
2016,"University of California, Berkeley",Assoc Prof Of Clin-Fy,36975,36975,36321.510207252424,36321.510207252424
2016,"University of California, Berkeley",Assoc Prof Of Clin-HComp,124684,162237,159369.65115602466,122480.35642139449
2016,"University of California, Berkeley",Assoc Prof-Ay,106167,121389,119243.5916848726,104290.62269569623
2016,"University of California, Berkeley",Assoc Prof-Ay,57201,63201,62083.996392388384,56190.03936078556
2016,"University of California, Berkeley",Assoc Prof-Ay,99325,114182,112163.96696374568,97569.54702732514
2016,"University of California, Berkeley",Assoc Prof-Ay,95758,120388,118260.28318676687,94065.58957203726
2016,"University of California, Berkeley",Assoc Prof-Ay,99325,128935,126656.2249782851,97569.54702732514
2016,"University of California, Berkeley",Assoc Prof-Ay,67012,91642,90022.33504835772,65827.64143362812
2016,"University of California, Berkeley",Assoc Prof-Ay,130533,151160,148488.4241495139,128225.98220103532
2016,"University of California, Berkeley",Assoc Prof-Ay,110700,111327,109359.42574287466,108743.50723307217
2016,"University of California, Berkeley",Assoc Prof-Ay,116408,127688,125431.26424188365,114350.62502247033
2016,"University of California, Berkeley",Assoc Prof-Ay,99325,113178,111177.71148712414,97569.54702732514
2016,"University of California, Berkeley",Assoc Prof-Ay,123317,149527,146884.285510746,121137.51654436099
2016,"University of California, Berkeley",Assoc Prof-Ay,99325,110182,108234.66227601047,97569.54702732514
2016,"University of California, Berkeley",Assoc Prof-Ay,124625,219969,216081.30571410706,122422.39917725041
2016,"University of California, Berkeley",Assoc Prof-Ay,111033,112753,110760.22286405227,109070.62184832613
2016,"University of California, Berkeley",Assoc Prof-Ay,102425,103543,101712.99882054194,100614.75816031994
2016,"University of California, Berkeley",Assoc Prof-Ay,115142,127049,124803.55781801794,113107.00008880213
2016,"University of California, Berkeley",Assoc Prof-Ay,106167,106794,104906.54120549872,104290.62269569623
2016,"University of California, Berkeley",Assoc Prof-Ay,97825,118886,116784.8292765223,96096.05776942444
2016,"University of California, Berkeley",Assoc Prof-Ay,114075,141668,139164.18412551822,112058.85806334876
2016,"University of California, Berkeley",Assoc Prof-Ay,65234,81245,79809.08983876195,64081.06549992981
2016,"University of California, Berkeley",Assoc Prof-Ay,116142,118722,116623.72778432515,114089.32626073594
2016,"University of California, Berkeley",Assoc Prof-Ay,110708,118228,116138.45865538986,108751.36584244765
2016,"University of California, Berkeley",Assoc Prof-Ay,115408,128152,125887.06358566093,113368.29885053652
2016,"University of California, Berkeley",Assoc Prof-Ay,116692,167762,164797.00325595893,114629.60565529953
2016,"University of California, Berkeley",Assoc Prof-Ay,118217,133115,130762.34837696841,116127.65306749858
2016,"University of California, Berkeley",Assoc Prof-Ay,109167,113845,111832.92304380398,107237.60121149765
2016,"University of California, Berkeley",Assoc Prof-Ay,122892,143039,140510.95330723948,120720.02792128912
2016,"University of California, Berkeley",Assoc Prof-Ay,148633,205542,201909.28603161807,146006.08591303718
2016,"University of California, Berkeley",Assoc Prof-Ay,194108,244169,239853.59907490516,190677.36858172694
2016,"University of California, Berkeley",Assoc Prof-Ay,100258,101511,99716.91203917244,98486.05734573939
2016,"University of California, Berkeley",Assoc Prof-Ay,118908,119258,117150.25461248167,116806.44045230484
2016,"University of California, Berkeley",Assoc Prof-Ay,109967,130299,127996.1178768028,108023.46214904469
2016,"University of California, Berkeley",Assoc Prof-Ay,109721,125221,123007.86557572294,107781.80991074898
2016,"University of California, Berkeley",Assoc Prof-Ay,85742,95859,94164.80451540257,84226.61063394828
2016,"University of California, Berkeley",Assoc Prof-Ay,101136,108149,106237.59316846903,99348.53972469727
2016,"University of California, Berkeley",Assoc Prof-Ay,119850,119850,117731.79170626648,117731.79170626648
2016,"University of California, Berkeley",Assoc Prof-Ay,116950,142514,139995.23206697422,114883.04580765845
2016,"University of California, Berkeley",Assoc Prof-Ay,114350,114350,112328.99776063056,112328.99776063056
2016,"University of California, Berkeley",Assoc Prof-Ay,114142,151670,148989.41049720015,112124.67391686833
2016,"University of California, Berkeley",Assoc Prof-Ay,112359,152636,149938.3375792882,110373.18635231035
2016,"University of California, Berkeley",Assoc Prof-Ay,158229,233907,229772.96789852044,155432.48785891398
2016,"University of California, Berkeley",Assoc Prof-Ay,115550,153996,151274.30117311818,113507.78916695113
2016,"University of California, Berkeley",Assoc Prof-Ay,110895,110895,108935.06083659927,108935.06083659927
2016,"University of California, Berkeley",Assoc Prof-Ay,116808,117435,115359.47400104634,114743.55549124385
2016,"University of California, Berkeley",Assoc Prof-Ay,133292,178288,175136.96854173415,130936.22010940069
2016,"University of California, Berkeley",Assoc Prof-Ay,110500,140135,137658.2781039437,108547.04199868541
2016,"University of California, Berkeley",Assoc Prof-Ay,111028,129377,127090.41314627984,109065.71021746646
2016,"University of California, Berkeley",Assoc Prof-Ay,113608,152583,149886.27429217572,111600.11174105568
2016,"University of California, Berkeley",Assoc Prof-Ay,104325,116347,114290.70312598237,102481.17788699416
2016,"University of California, Berkeley",Assoc Prof-Ay,106767,130528,128221.07057017565,104880.01839885651
2016,"University of California, Berkeley",Assoc Prof-Ay,107008,115008,112975.36838176301,105116.75900629256
2016,"University of California, Berkeley",Assoc Prof-Ay,123017,162028,159164.3449860905,120842.81869278084
2016,"University of California, Berkeley",Assoc Prof-Ay,115608,132516,130173.93499998005,113564.76408492328
2016,"University of California, Berkeley",Assoc Prof-Ay,132300,168982,165995.44118571817,129961.75254684236
2016,"University of California, Berkeley",Assoc Prof-Ay,187258,272581,267763.4502718884,183948.43430398038
2016,"University of California, Berkeley",Assoc Prof-Ay,110992,120363,118235.72503246853,109030.34647527685
2016,"University of California, Berkeley",Assoc Prof-Ay,96183,97060,95344.57824789507,94483.07819510913
2016,"University of California, Berkeley",Assoc Prof-Ay,110608,125390,123173.87869877976,108653.13322525426
2016,"University of California, Berkeley",Assoc Prof-Ay,150458,237488,233290.67792021538,147798.83117681637
2016,"University of California, Berkeley",Assoc Prof-Ay,170983,218254,214396.61632924058,167961.07585575772
2016,"University of California, Berkeley",Assoc Prof-Ay,119750,134459,132082.59475204744,117633.55908907311
2016,"University of California, Berkeley",Assoc Prof-Ay,96725,128652,126378.22667162784,95015.49898029726
2016,"University of California, Berkeley",Assoc Prof-Ay,110022,110649,108693.40859830355,108077.49008850106
2016,"University of California, Berkeley",Assoc Prof-Ay,111267,111413,109443.90579366098,109300.48617255864
2016,"University of California, Berkeley",Assoc Prof-Ay,118342,148741,146112.17713960604,116250.44383899031
2016,"University of California, Berkeley",Assoc Prof-Ay,123992,153992,151270.37186843043,121800.5867104163
2016,"University of California, Berkeley",Assoc Prof-Ay,110183,110163,108215.99807874372,108235.6446021824
2016,"University of California, Berkeley",Assoc Prof-Ay,95042,101384,99592.15661533685,93362.24403293266
2016,"University of California, Berkeley",Assoc Prof-Ay,106275,144344,141792.8889616131,104396.71392226509
2016,"University of California, Berkeley",Assoc Prof-Ay,94967,98389,96650.0897303951,93288.56957003762
2016,"University of California, Berkeley",Assoc Prof-Ay,116583,129083,126801.60925173131,114522.53210255875
2016,"University of California, Berkeley",Assoc Prof-Ay,106545,106545,104661.94198868722,104661.94198868722
2016,"University of California, Berkeley",Assoc Prof-Ay,74908,118261,116170.87541906367,73584.08888721744
2016,"University of California, Berkeley",Assoc Prof-Ay,111008,111635,109661.98220383028,109046.06369402779
2016,"University of California, Berkeley",Assoc Prof-Ay,101225,111227,109261.19312568128,99435.96675399937
2016,"University of California, Berkeley",Assoc Prof-Ay,118150,125121,122909.63295852958,116061.83721397902
2016,"University of California, Berkeley",Assoc Prof-Ay,117918,156661,153892.20042132176,115833.93754209037
2016,"University of California, Berkeley",Assoc Prof-Ay,111468,123390,121209.22635491216,109497.93373311733
2016,"University of California, Berkeley",Assoc Prof-Ay,110700,146949,144351.84863950065,108743.50723307217
2016,"University of California, Berkeley",Assoc Prof-Ay,104833,128841,126563.88631812332,102980.19958233654
2016,"University of California, Berkeley",Assoc Prof-Ay,104508,139297,136835.08877186317,102660.94357645806
2016,"University of California, Berkeley",Assoc Prof-Ay,114075,149579,146935.36647168658,112058.85806334876
2016,"University of California, Berkeley",Assoc Prof-Ay,103492,108992,107065.69413140924,101662.90018577331
2016,"University of California, Berkeley",Assoc Prof-Ay,134092,136022,133617.97055877998,131722.08104694774
2016,"University of California, Berkeley",Assoc Prof-Ay,107258,153537,150823.41346020057,105362.34054927602
2016,"University of California, Berkeley",Assoc Prof-Ay,109175,159175,156361.76841756335,107245.45982087312
2016,"University of California, Berkeley",Assoc Prof-Ay,193183,258168,253605.18315580647,189768.71687268818
2016,"University of California, Berkeley",Assoc Prof-Ay,72508,111034,109071.60417449806,71226.5060745763
2016,"University of California, Berkeley",Assoc Prof-Ay,103592,104554,102706.13058036701,101761.13280296669
2016,"University of California, Berkeley",Assoc Prof-Ay,106717,114928,112896.7822880083,104830.90209025983
2016,"University of California, Berkeley",Assoc Prof-Ay,117017,155237,152493.36795248804,114948.86166117802
2016,"University of California, Berkeley",Assoc Prof-Ay,121683,161136,158288.11004072553,119532.39557942115
2016,"University of California, Berkeley",Assoc Prof-Ay,108700,206617,202965.28666644692,106778.85488920457
2016,"University of California, Berkeley",Assoc Prof-Ay,63583,85256,83749.20011438844,62459.2449900671
2016,"University of California, Berkeley",Assoc Prof-Ay,121883,122743,120573.66132167098,119728.86081380791
2016,"University of California, Berkeley",Assoc Prof-Ay,110633,152227,149536.56617496727,108677.6913795526
2016,"University of California, Berkeley",Assoc Prof-Ay,110508,111635,109661.98220383028,108554.90060806088
2016,"University of California, Berkeley",Assoc Prof-Ay,119092,145136,142570.89128978466,116987.18846794066
2016,"University of California, Berkeley",Assoc Prof-Ay,115908,115908,113859.46193650343,113859.46193650343
2016,"University of California, Berkeley",Assoc Prof-Ay,76900,81566,80124.41653995271,75540.88262170958
2016,"University of California, Berkeley",Assoc Prof-Ay,139708,156024,153266.45864979993,137238.82482852798
2016,"University of California, Berkeley",Assoc Prof-Ay,99317,133038,130686.7092617295,97561.68841794967
2016,"University of California, Berkeley",Assoc Prof-Ay,94558,94558,92886.7981657167,92886.7981657167
2016,"University of California, Berkeley",Assoc Prof-Ay,93625,104105,102265.06612916873,91970.28784730246
2016,"University of California, Berkeley",Assoc Prof-Ay,119550,119550,117437.09385468635,117437.09385468635
2016,"University of California, Berkeley",Assoc Prof-Ay,91552,91902,90277.73985306051,89933.92569288368
2016,"University of California, Berkeley",Assoc Prof-Ay,121251,156314,153551.33323966074,119108.03067314574
2016,"University of California, Berkeley",Assoc Prof-Ay,112508,150005,147353.83742093036,110519.55295192849
2016,"University of California, Berkeley",Assoc Prof-Ay,101167,112511,110522.49993044429,99378.99183602721
2016,"University of California, Berkeley",Assoc Prof-Ay,78642,96932,95218.84049788755,77252.09481321827
2016,"University of California, Berkeley",Assoc Prof-Ay,94983,95233,93549.86833177201,93304.28678878857
2016,"University of California, Berkeley",Assoc Prof-Ay,118583,156624,153855.85435296022,116487.18444642636
2016,"University of California, Berkeley",Assoc Prof-Ay,124150,125846,123621.81943318158,121955.79424558184
2016,"University of California, Berkeley",Assoc Prof-Ay,152617,198892,195376.81698825827,149919.67338202146
2016,"University of California, Berkeley",Assoc Prof-Ay,113608,162721,159845.0970232406,111600.11174105568
2016,"University of California, Berkeley",Assoc Prof-Ay,43080,43080,42318.6114869083,42318.6114869083
2016,"University of California, Berkeley",Assoc Prof-Ay,115975,136154,133747.63761347524,113925.27779002298
2016,"University of California, Berkeley",Assoc Prof-Ay,117783,117783,115701.32350887932,115701.32350887932
2016,"University of California, Berkeley",Assoc Prof-Ay,116258,154427,151697.68375322165,114203.27609668026
2016,"University of California, Berkeley",Assoc Prof-Ay,103192,103942,102104.94696314352,101368.20233419316
2016,"University of California, Berkeley",Assoc Prof-Ay,65967,65967,64801.11058395729,64801.11058395729
2016,"University of California, Berkeley",Assoc Prof-Ay,113675,123037,120862.46521621953,111665.92759457525
2016,"University of California, Berkeley",Assoc Prof-Ay,100356,100356,98582.3253105889,98582.3253105889
2016,"University of California, Berkeley",Assoc Prof-Ay,111658,134825,132442.1261309752,109684.57570578475
2016,"University of California, Berkeley",Assoc Prof-Ay,121042,135297,132905.78408412795,118902.72450321158
2016,"University of California, Berkeley",Assoc Prof-Ay,119108,134173,131801.64946687437,117002.9056866916
2016,"University of California, Berkeley",Assoc Prof-Ay,101975,125778,123555.02125349008,100172.71138294972
2016,"University of California, Berkeley",Assoc Prof-Ay,106308,106551,104667.83594571882,104429.1306859389
2016,"University of California, Berkeley",Assoc Prof-Ay,141617,144959,142397.01955735238,139114.0854907496
2016,"University of California, Berkeley",Assoc Prof-Ay,100957,117168,115097.19291314002,99172.7033399211
2016,"University of California, Berkeley",Assoc Prof-Ay,71225,84656,83159.80441122816,69966.18159598524
2016,"University of California, Berkeley",Assoc Prof-Ay,114142,164622,161712.4990760868,112124.67391686833
2016,"University of California, Berkeley",Assoc Prof-Ay,145117,161139,158291.05701924136,142552.22709251792
2016,"University of California, Berkeley",Assoc Prof-Ay,101925,101925,100123.59507435304,100123.59507435304
2016,"University of California, Berkeley",Assoc Prof-Ay,119350,141649,139145.51992825148,117240.62862029958
2016,"University of California, Berkeley",Assoc Prof-Ay,133892,133892,131525.61581256098,131525.61581256098
2016,"University of California, Berkeley",Assoc Prof-Ay,155158,206948,203290.436629357,152415.76418490525
2016,"University of California, Berkeley",Assoc Prof-Ay,201250,246131,241780.92302423928,197693.14210167818
2016,"University of California, Berkeley",Assoc Prof-Ay,107200,126484,124248.54353087535,105305.36563130385
2016,"University of California, Berkeley",Assoc Prof-Ay,105142,130092,127792.77635921251,103283.73836946409
2016,"University of California, Berkeley",Assoc Prof-Ay,115050,147308,144704.5037352249,113016.62608098422
2016,"University of California, Berkeley",Assoc Prof-Ay,98150,115070,113036.27260442289,96415.31377530293
2016,"University of California, Berkeley",Assoc Prof-Ay,102283,102283,100475.26784390534,100475.26784390534
2016,"University of California, Berkeley",Assoc Prof-Ay,123525,164767,161854.9363710172,121341.84038812322
2016,"University of California, Berkeley",Assoc Prof-Ay,138592,153514,150800.81995824608,136142.54882064986
2016,"University of California, Berkeley",Assoc Prof-Ay,120650,141844,139337.0735317786,118517.65264381353
2016,"University of California, Berkeley",Assoc Prof-Ay,91950,101917,100115.73646497757,90324.89150931334
2016,"University of California, Berkeley",Assoc Prof-Ay,92600,114260,112240.58840515652,90963.40352107032
2016,"University of California, Berkeley",Assoc Prof-Ay,122592,230921,226839.7419491261,120425.33006970897
2016,"University of California, Berkeley",Assoc Prof-Ay,115958,169219,166228.25248846647,113908.57824510011
2016,"University of California, Berkeley",Assoc Prof-Ay,117450,156699,153929.52881585524,115374.20889362536
2016,"University of California, Berkeley",Assoc Prof-Ay,110750,213757,209979.09553405427,108792.62354166886
2016,"University of California, Berkeley",Assoc Prof-Ay,64027,114027,112011.70640709595,62895.39781040571
2016,"University of California, Berkeley",Assoc Prof-Ay,50000,140859,138369.4822524238,49116.30859669023
2016,"University of California, Berkeley",Assoc Prof-Ay,57201,57201,56190.03936078556,56190.03936078556
2016,"University of California, Berkeley",Assoc Prof-Ay,99325,99325,97569.54702732514,97569.54702732514
2016,"University of California, Berkeley",Assoc Prof-Ay,99525,99525,97766.0122617119,97766.0122617119
2016,"University of California, Berkeley",Assoc Prof-Ay,92483,92483,90848.47135895405,90848.47135895405
2016,"University of California, Berkeley",Assoc Prof-Ay,112700,112700,110708.15957693978,110708.15957693978
2016,"University of California, Berkeley",Assoc Prof-Ay,86642,86642,85110.7041886887,85110.7041886887
2016,"University of California, Berkeley",Assoc Prof-Ay,116408,116408,114350.62502247033,114350.62502247033
2016,"University of California, Berkeley",Assoc Prof-Ay,89183,89183,87606.7949915725,87606.7949915725
2016,"University of California, Berkeley",Assoc Prof-Ay,122075,122075,119917.4674388192,119917.4674388192
2016,"University of California, Berkeley",Assoc Prof-Ay,40500,40500,39784.20996331909,39784.20996331909
2016,"University of California, Berkeley",Assoc Prof-Ay,79358,79358,77955.44035232287,77955.44035232287
2016,"University of California, Berkeley",Assoc Prof-Ay,99325,99325,97569.54702732514,97569.54702732514
2016,"University of California, Berkeley",Assoc Prof-Ay,116408,116408,114350.62502247033,114350.62502247033
2016,"University of California, Berkeley",Assoc Prof-Ay,106683,107038,105146.22879145059,104797.50300041409
2016,"University of California, Berkeley",Assoc Prof-Ay,91658,91658,90038.05226710867,90038.05226710867
2016,"University of California, Berkeley",Assoc Prof-Ay,82242,82242,80788.46903217996,80788.46903217996
2016,"University of California, Berkeley",Assoc Prof-Ay,120642,120642,118509.79403443806,118509.79403443806
2016,"University of California, Berkeley",Assoc Prof-Ay,99525,99775,98011.59380469535,97766.0122617119
2016,"University of California, Berkeley",Assoc Prof-Ay,95483,95483,93795.44987475546,93795.44987475546
2016,"University of California, Berkeley",Assoc Prof-Ay,99425,99425,97667.77964451852,97667.77964451852
2016,"University of California, Berkeley",Assoc Prof-Ay,96583,96583,94876.00866388265,94876.00866388265
2016,"University of California, Berkeley",Assoc Prof-Ay,112450,112450,110462.57803395634,110462.57803395634
2016,"University of California, Berkeley",Assoc Prof-Ay,123725,123725,121538.30562250997,121538.30562250997
2016,"University of California, Berkeley",Assoc Prof-Ay,108333,108333,106418.34118410485,106418.34118410485
2016,"University of California, Berkeley",Assoc Prof-Ay,92883,92883,91241.40182772758,91241.40182772758
2016,"University of California, Berkeley",Assoc Prof-Ay,85342,85342,83833.68016517475,83833.68016517475
2016,"University of California, Berkeley",Assoc Prof-Ay,112008,112696,110704.23027225204,110028.3898659616
2016,"University of California, Berkeley",Assoc Prof-Ay,43775,43775,43001.3281764023,43001.3281764023
2016,"University of California, Berkeley",Assoc Prof-Ay,95083,95083,93402.51940598195,93402.51940598195
2016,"University of California, Berkeley",Assoc Prof-Ay,125092,125092,122881.14549954349,122881.14549954349
2016,"University of California, Berkeley",Assoc Prof-Ay,119308,119308,117199.37092107836,117199.37092107836
2016,"University of California, Berkeley",Assoc Prof-Ay,122475,122475,120310.39790759272,120310.39790759272
2016,"University of California, Berkeley",Assoc Prof-Ay,112233,112233,110249.4132546467,110249.4132546467
2016,"University of California, Berkeley",Assoc Prof-Ay,111175,111175,109210.11216474073,109210.11216474073
2016,"University of California, Berkeley",Assoc Prof-Ay,98725,98871,97123.5709452672,96980.15132416486
2016,"University of California, Berkeley",Assoc Prof-Ay,90367,90367,88769.86917914213,88769.86917914213
2016,"University of California, Berkeley",Assoc Prof-Ay,121542,121542,119393.88758917848,119393.88758917848
2016,"University of California, Berkeley",Assoc Prof-Ay,118475,118475,116381.0932198575,116381.0932198575
2016,"University of California, Berkeley",Assoc Prof-Ay,107367,107367,105469.4141020168,105469.4141020168
2016,"University of California, Berkeley",Assoc Prof-Ay,109000,109000,107073.55274078471,107073.55274078471
2016,"University of California, Berkeley",Assoc Prof-Ay,103608,103608,101776.85002171763,101776.85002171763
2016,"University of California, Berkeley",Assoc Prof-Ay,119408,119408,117297.60353827174,117297.60353827174
2016,"University of California, Berkeley",Assoc Prof-Ay,110208,110208,108260.20275648074,108260.20275648074
2016,"University of California, Berkeley",Assoc Prof-Ay,108900,108900,106975.32012359133,106975.32012359133
2016,"University of California, Berkeley",Assoc Prof-Ay,106400,107002,105110.86504926096,104519.50469375681
2016,"University of California, Berkeley",Assoc Prof-Ay,108767,108767,106844.67074272413,106844.67074272413
2016,"University of California, Berkeley",Assoc Prof-Ay,109784,109784,107843.69645958081,107843.69645958081
2016,"University of California, Berkeley",Assoc Prof-Ay,98475,98475,96734.56978118142,96734.56978118142
2016,"University of California, Berkeley",Assoc Prof-Ay,102917,102917,101098.06263691137,101098.06263691137
2016,"University of California, Berkeley",Assoc Prof-Ay,117775,120775,118640.44341530526,115693.46489950384
2016,"University of California, Berkeley",Assoc Prof-Ay,116342,116842,114776.9545810896,114285.7914951227
2016,"University of California, Berkeley",Assoc Prof-Ay,119992,119992,117871.28202268109,117871.28202268109
2016,"University of California, Berkeley",Assoc Prof-Ay,116242,116242,114187.55887792932,114187.55887792932
2016,"University of California, Berkeley",Assoc Prof-Ay,117308,117308,115234.71857721075,115234.71857721075
2016,"University of California, Berkeley",Assoc Prof-Ay,107367,107367,105469.4141020168,105469.4141020168
2016,"University of California, Berkeley",Assoc Prof-Ay,119417,119417,117306.44447381915,117306.44447381915
