Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2015,"University of California, Berkeley",Adj Prof-Ay-1/9-B/E/E,19668,19668,21451.73611291058,21451.73611291058
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,32823,32823,35799.79329032255,35799.79329032255
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,123436,145203,158371.79371583054,134630.69446986122
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,184411,264100,288051.8358460283,201135.65732753475
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,119950,133194,145273.66991168456,130828.54111976938
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,131833,131833,143789.23769439396,143789.23769439396
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,63496,63496,69254.59814039913,69254.59814039913
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,12325,12325,13442.78257024725,13442.78257024725
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,30770,30770,33560.6020029621,33560.6020029621
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,16962,16962,18500.322755094025,18500.322755094025
2015,"University of California, Berkeley",Adj Prof-Ay-B/E/E,53583,53583,58442.56539241853,58442.56539241853
2015,"University of California, Berkeley",Adj Prof-Fy,13333,13333,14542.200406418384,14542.200406418384
2015,"University of California, Berkeley",Adj Prof-Fy-B/E/E,86637,111637,121761.61604825089,94494.3086035303
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,84123,84123,91752.3081668892,91752.3081668892
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,22625,23358,25476.39069175134,24676.913237472134
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,37729,47779,52112.1872960522,41150.72970327452
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,79700,103553,112944.45951292604,86928.17613376923
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,86058,98047,106939.10772130078,93862.79776311058
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,169983,184983,201759.53332186994,185399.14885503758
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,167542,297542,324526.76766868215,182736.76895613506
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,70417,89195,97284.29950127412,76803.27953339559
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,97825,97825,106696.97403119165,106696.97403119165
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,11955,11955,13039.226420065384,13039.226420065384
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,39514,39514,43097.61545482757,43097.61545482757
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,65400,65400,71331.27627538906,71331.27627538906
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,10930,10930,11921.26681483184,11921.26681483184
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,15092,15092,16460.728158228925,16460.728158228925
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,20420,20420,22271.936720847778,22271.936720847778
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,7250,7250,7907.51915896897,7907.51915896897
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,16750,16750,18269.095987962795,18269.095987962795
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,51363,51363,56021.22849132734,56021.22849132734
2015,"University of California, Berkeley",Assoc Adj Prof-Ay,90892,90892,99135.20433062175,99135.20433062175
2015,"University of California, Berkeley",Assoc Adj Prof-Ay-1/9-B/E/E,19408,19408,21168.156115485486,21168.156115485486
2015,"University of California, Berkeley",Assoc Adj Prof-Ay-B/E/E,159200,177044,193100.52716972446,173638.2138079807
2015,"University of California, Berkeley",Assoc Adj Prof-Ay-B/E/E,16873,16873,18403.25114059082,18403.25114059082
2015,"University of California, Berkeley",Assoc Adj Prof-Ay-B/E/E,135833,142937,155900.28496904107,148152.00688554926
2015,"University of California, Berkeley",Assoc Clin Prof-Vol,1799,1799,1962.1554437220934,1962.1554437220934
2015,"University of California, Berkeley",Assoc Prof In Res-Ay,84542,112543,122749.78327004757,92209.30823966271
2015,"University of California, Berkeley",Assoc Prof Of Clin-Fy,110320,110320,120325.174292063,120325.174292063
2015,"University of California, Berkeley",Assoc Prof Of Clin-Hcomp,119967,153347,167254.39178902272,130847.08288883179
2015,"University of California, Berkeley",Assoc Prof-Ay,104567,140947,153729.80729644131,114050.42150288391
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,121179,132169.00195375184,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,134214,146386.17605542915,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,91483,118029,128733.32121571705,99779.80347861494
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,118270,128996.17805948415,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,111753,128653,140320.8361874255,121888.13635479439
2015,"University of California, Berkeley",Assoc Prof-Ay,89908,100730,109865.4351562682,98061.96310959755
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,101032,110194.82423020042,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,97831,127644,139220.32765895658,106703.5181849784
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,130489,142323.3472461658,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,118505,129252.49074946453,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,119650,172128,187738.6838337946,130501.33343043273
2015,"University of California, Berkeley",Assoc Prof-Ay,97885,97885,106762.41556905898,106762.41556905898
2015,"University of California, Berkeley",Assoc Prof-Ay,115250,127166,138698.97674061352,125702.28732016191
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,112269,122450.93358045343,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,98025,109347,119263.93068631449,106915.11249074942
2015,"University of California, Berkeley",Assoc Prof-Ay,90583,100583,109705.10338849324,98798.180410605
2015,"University of California, Berkeley",Assoc Prof-Ay,100867,119905,130779.45996636889,110014.86000106526
2015,"University of California, Berkeley",Assoc Prof-Ay,102167,120341,131255.0018082048,111432.75998819074
2015,"University of California, Berkeley",Assoc Prof-Ay,97925,97925,106806.04326097055,106806.04326097055
2015,"University of California, Berkeley",Assoc Prof-Ay,104567,104567,114050.42150288391,114050.42150288391
2015,"University of California, Berkeley",Assoc Prof-Ay,96384,96384,105125.28643007796,105125.28643007796
2015,"University of California, Berkeley",Assoc Prof-Ay,46542,133764,145895.3645214242,50763.000923687425
2015,"University of California, Berkeley",Assoc Prof-Ay,110667,113176,123440.1914945479,120703.64451939573
2015,"University of California, Berkeley",Assoc Prof-Ay,97217,98937,107909.82386633284,106033.83311413605
2015,"University of California, Berkeley",Assoc Prof-Ay,103961,113715,124028.07464305607,113389.46197042389
2015,"University of California, Berkeley",Assoc Prof-Ay,91483,99484,108506.43255322332,99779.80347861494
2015,"University of California, Berkeley",Assoc Prof-Ay,83042,83042,90573.26979297948,90573.26979297948
2015,"University of California, Berkeley",Assoc Prof-Ay,92183,93310,101772.49830667512,100543.28808706712
2015,"University of California, Berkeley",Assoc Prof-Ay,113708,126264,137715.172288008,124020.43979697155
2015,"University of California, Berkeley",Assoc Prof-Ay,93683,93683,102179.32653375035,102179.32653375035
2015,"University of California, Berkeley",Assoc Prof-Ay,112908,168747,184051.0531749706,123147.88595874049
2015,"University of California, Berkeley",Assoc Prof-Ay,106900,131877,143837.22815549668,116595.00663362523
2015,"University of California, Berkeley",Assoc Prof-Ay,98225,109069,118960.7182275292,107133.25095030719
2015,"University of California, Berkeley",Assoc Prof-Ay,111708,136564,148949.30295523288,121839.0552013939
2015,"University of California, Berkeley",Assoc Prof-Ay,104908,104908,114422.3475764299,114422.3475764299
2015,"University of California, Berkeley",Assoc Prof-Ay,107567,117346,127988.37837632728,117322.49839625038
2015,"University of California, Berkeley",Assoc Prof-Ay,97225,97904,106783.13872271698,106042.55865251836
2015,"University of California, Berkeley",Assoc Prof-Ay,121050,140900,153678.54475844523,132028.30264733708
2015,"University of California, Berkeley",Assoc Prof-Ay,105142,135044,147291.45066259388,114677.56957411248
2015,"University of California, Berkeley",Assoc Prof-Ay,191208,241564,263471.9942230594,208549.09287560536
2015,"University of California, Berkeley",Assoc Prof-Ay,84858,85485,93237.83107647758,92553.96700576399
2015,"University of California, Berkeley",Assoc Prof-Ay,100267,134485,146681.75366812994,109360.44462239197
2015,"University of California, Berkeley",Assoc Prof-Ay,99925,120435,131357.52688419697,108987.4278565482
2015,"University of California, Berkeley",Assoc Prof-Ay,106367,121867,132919.39825463056,116013.66763890379
2015,"University of California, Berkeley",Assoc Prof-Ay,98225,119914,130789.27619704898,107133.25095030719
2015,"University of California, Berkeley",Assoc Prof-Ay,113858,126770,138267.06259068917,124184.04364163987
2015,"University of California, Berkeley",Assoc Prof-Ay,96125,110756,120800.71613389894,104842.79712495067
2015,"University of California, Berkeley",Assoc Prof-Ay,115150,127734,139318.4899657576,125593.21809038303
2015,"University of California, Berkeley",Assoc Prof-Ay,110667,147596,160981.8203844392,120703.64451939573
2015,"University of California, Berkeley",Assoc Prof-Ay,105134,142383,155296.04143606607,114668.84403573017
2015,"University of California, Berkeley",Assoc Prof-Ay,153458,324512,353942.7389400467,167375.45863407728
2015,"University of California, Berkeley",Assoc Prof-Ay,103171,103171,112527.81505517071,112527.81505517071
2015,"University of California, Berkeley",Assoc Prof-Ay,104382,143571,156591.7838858392,113848.64342779298
2015,"University of California, Berkeley",Assoc Prof-Ay,98030,98657,107604.43002295196,106920.56595223836
2015,"University of California, Berkeley",Assoc Prof-Ay,110717,147970,161389.7393038122,120758.17913428518
2015,"University of California, Berkeley",Assoc Prof-Ay,98625,115909,126421.05354440474,107569.52786942272
2015,"University of California, Berkeley",Assoc Prof-Ay,97625,118785,129557.8845928454,106478.8355716339
2015,"University of California, Berkeley",Assoc Prof-Ay,114650,142930,155892.65012295655,125047.87194148861
2015,"University of California, Berkeley",Assoc Prof-Ay,88242,117741,128419.20183395388,96244.86974148137
2015,"University of California, Berkeley",Assoc Prof-Ay,102767,114111,124459.98879298044,112087.17536686403
2015,"University of California, Berkeley",Assoc Prof-Ay,105167,130519,142356.06801509944,114704.8368815572
2015,"University of California, Berkeley",Assoc Prof-Ay,110408,110408,120421.15521426842,120421.15521426842
2015,"University of California, Berkeley",Assoc Prof-Ay,91283,92553,100946.84423724898,99561.66501905718
2015,"University of California, Berkeley",Assoc Prof-Ay,99125,117721,128397.3879879981,108114.87401831713
2015,"University of California, Berkeley",Assoc Prof-Ay,115550,119578,130422.80358499194,126029.49500949855
2015,"University of California, Berkeley",Assoc Prof-Ay,113908,114768,125176.5736326277,124238.5782565293
2015,"University of California, Berkeley",Assoc Prof-Ay,103575,114927,125349.99370797611,112968.4547434774
2015,"University of California, Berkeley",Assoc Prof-Ay,181725,188157,205221.39067505166,198206.05781567396
2015,"University of California, Berkeley",Assoc Prof-Ay,94983,104986,114507.42157565743,103597.22652087582
2015,"University of California, Berkeley",Assoc Prof-Ay,95325,95325,103970.2432867196,103970.2432867196
2015,"University of California, Berkeley",Assoc Prof-Ay,94725,94975,103588.50098249351,103315.82790804631
2015,"University of California, Berkeley",Assoc Prof-Ay,71290,71290,77755.45390936523,77755.45390936523
2015,"University of California, Berkeley",Assoc Prof-Ay,59908,84530,92196.21993208925,65341.19417593284
2015,"University of California, Berkeley",Assoc Prof-Ay,108967,130293,142109.5715557992,118849.46761315473
2015,"University of California, Berkeley",Assoc Prof-Ay,115550,146829,160145.25939203516,126029.49500949855
2015,"University of California, Berkeley",Assoc Prof-Ay,110208,135181,147440.87550739094,120203.01675471067
2015,"University of California, Berkeley",Assoc Prof-Ay,148160,231006,251956.46494300498,161596.97084039208
2015,"University of California, Berkeley",Assoc Prof-Ay,165117,199454,217542.941563172,180091.84013399718
2015,"University of California, Berkeley",Assoc Prof-Ay,85134,110918,120977.40828614072,92854.9980799537
2015,"University of California, Berkeley",Assoc Prof-Ay,95225,116542,127111.46176890506,103861.17405694073
2015,"University of California, Berkeley",Assoc Prof-Ay,98425,98775,107733.13171409104,107351.38940986496
2015,"University of California, Berkeley",Assoc Prof-Ay,110467,141121,153919.58775625657,120485.50605983796
2015,"University of California, Berkeley",Assoc Prof-Ay,99205,99840,108894.71901123614,108202.12940214024
2015,"University of California, Berkeley",Assoc Prof-Ay,105308,136895,149310.322105801,114858.62449554543
2015,"University of California, Berkeley",Assoc Prof-Ay,122092,152592,166430.91910419217,133164.80402163306
2015,"University of California, Berkeley",Assoc Prof-Ay,98725,106850,116540.47201873579,107678.59709920161
2015,"University of California, Berkeley",Assoc Prof-Ay,91683,91683,99997.9419381727,99997.9419381727
2015,"University of California, Berkeley",Assoc Prof-Ay,96575,130881,142750.898626899,105333.60865895564
2015,"University of California, Berkeley",Assoc Prof-Ay,91483,102583,111886.48798407089,99779.80347861494
2015,"University of California, Berkeley",Assoc Prof-Ay,113608,151508,165248.60865338906,123911.37056719266
2015,"University of California, Berkeley",Assoc Prof-Ay,128533,171682,187252.2350689808,140189.95311169085
2015,"University of California, Berkeley",Assoc Prof-Ay,105793,142709,155651.6071251452,115387.61025997301
2015,"University of California, Berkeley",Assoc Prof-Ay,109308,110561,120588.03113583011,119221.39368670071
2015,"University of California, Berkeley",Assoc Prof-Ay,99725,119579,130423.89427728973,108769.28939699043
2015,"University of California, Berkeley",Assoc Prof-Ay,73300,105766,115358.16156793271,79947.74542792076
2015,"University of California, Berkeley",Assoc Prof-Ay,135875,179526,195807.62545283634,148197.8159620564
2015,"University of California, Berkeley",Assoc Prof-Ay,118783,131005,142886.14447182484,129555.70320824982
2015,"University of California, Berkeley",Assoc Prof-Ay,105842,141878,154745.2418256827,115441.05418256467
2015,"University of California, Berkeley",Assoc Prof-Ay,106367,119966,130845.992196534,116013.66763890379
2015,"University of California, Berkeley",Assoc Prof-Ay,102367,112636,122851.21765374193,111650.89844774849
2015,"University of California, Berkeley",Assoc Prof-Ay,105992,141472,154302.42075278045,115604.65802723299
2015,"University of California, Berkeley",Assoc Prof-Ay,100475,134976,147217.28358634425,109587.30862033204
2015,"University of California, Berkeley",Assoc Prof-Ay,114308,127119,138647.71420261747,124674.85517564484
2015,"University of California, Berkeley",Assoc Prof-Ay,99375,129068,140773.47349100787,108387.54709276433
2015,"University of California, Berkeley",Assoc Prof-Ay,122833,169844,185247.54262564494,133973.00701429456
2015,"University of California, Berkeley",Assoc Prof-Ay,119951,147689,161083.25476813357,130829.63181206716
2015,"University of California, Berkeley",Assoc Prof-Ay,90250,100250,109341.90285332956,98434.97987544132
2015,"University of California, Berkeley",Assoc Prof-Ay,86442,86642,94499.76206501924,94281.62360546149
2015,"University of California, Berkeley",Assoc Prof-Ay,115250,153938,167898.99093701591,125702.28732016191
2015,"University of California, Berkeley",Assoc Prof-Ay,102867,134141,146306.55551769058,112196.24459664291
2015,"University of California, Berkeley",Assoc Prof-Ay,98425,98425,107351.38940986496,107351.38940986496
2015,"University of California, Berkeley",Assoc Prof-Ay,190273,254217,277272.5238669813,207529.29557717283
2015,"University of California, Berkeley",Assoc Prof-Ay,120217,195394,213114.73083414938,131119.755963279
2015,"University of California, Berkeley",Assoc Prof-Ay,94208,95989,104694.46297245138,102751.9399900895
2015,"University of California, Berkeley",Assoc Prof-Ay,109667,145879,159109.10170913578,119612.95222160692
2015,"University of California, Berkeley",Assoc Prof-Ay,112775,149090,162611.3146773357,123002.82388313457
2015,"University of California, Berkeley",Assoc Prof-Ay,94825,115603,126087.30170128137,103424.89713782519
2015,"University of California, Berkeley",Assoc Prof-Ay,108067,144193,157270.19449506383,117867.84454514479
2015,"University of California, Berkeley",Assoc Prof-Ay,133333,141081,153875.960064345,145425.2761410772
2015,"University of California, Berkeley",Assoc Prof-Ay,106533,123042,134200.9617045324,116194.72256033674
2015,"University of California, Berkeley",Assoc Prof-Ay,105167,116956,127563.00838018964,114704.8368815572
2015,"University of California, Berkeley",Assoc Prof-Ay,108308,146156,159411.2234756233,118130.7013889119
2015,"University of California, Berkeley",Assoc Prof-Ay,131563,146884,160205.24746841355,143494.750773991
2015,"University of California, Berkeley",Assoc Prof-Ay,84950,107162,116880.76801564591,92654.31069716056
2015,"University of California, Berkeley",Assoc Prof-Ay,87308,87308,95226.16313534661,95226.16313534661
2015,"University of California, Berkeley",Assoc Prof-Ay,38434,48631,53041.45713376828,41919.667773215646
2015,"University of California, Berkeley",Assoc Prof-Ay,105525,139734,152406.79753922348,115095.3047241656
2015,"University of California, Berkeley",Assoc Prof-Ay,106783,141183,153987.21067871948,116467.39563478394
2015,"University of California, Berkeley",Assoc Prof-Ay,89067,89067,97144.69088715715,97144.69088715715
2015,"University of California, Berkeley",Assoc Prof-Ay,146917,195584,213321.96237072925,160241.2403142406
2015,"University of California, Berkeley",Assoc Prof-Ay,111908,144238,157319.27564846433,122057.19366095166
2015,"University of California, Berkeley",Assoc Prof-Ay,87292,209725,228745.44215376102,95208.71205858198
2015,"University of California, Berkeley",Assoc Prof-Ay,108608,137634,150116.34371386693,118457.90907824854
2015,"University of California, Berkeley",Assoc Prof-Ay,106867,141335,154152.99590798336,116559.0137877982
2015,"University of California, Berkeley",Assoc Prof-Ay,102575,110696,120735.27459603161,111877.76244568857
2015,"University of California, Berkeley",Assoc Prof-Ay,101933,101933,111177.53799050815,111177.53799050815
2015,"University of California, Berkeley",Assoc Prof-Ay,31957,31957,34855.25376043743,34855.25376043743
2015,"University of California, Berkeley",Assoc Prof-Ay,116450,129306,141033.0582578816,127011.1180775085
2015,"University of California, Berkeley",Assoc Prof-Ay,107908,143890,156939.71472883382,117694.42446979637
2015,"University of California, Berkeley",Assoc Prof-Ay,106434,106434,116086.74402285564,116086.74402285564
2015,"University of California, Berkeley",Assoc Prof-Ay,110667,162346,177069.53177682435,120703.64451939573
2015,"University of California, Berkeley",Assoc Prof-Ay,143757,159424,173882.5288826854,156794.6526532279
2015,"University of California, Berkeley",Assoc Prof-Ay,85825,115034,125466.69778383953,93608.66645772578
2015,"University of California, Berkeley",Assoc Prof-Ay,113758,130710,142564.39024397713,124074.97441186098
2015,"University of California, Berkeley",Assoc Prof-Ay,130433,174028,189810.99919959338,142262.26847748962
2015,"University of California, Berkeley",Assoc Prof-Ay,152858,205168,223775.15735273735,166721.043255404
2015,"University of California, Berkeley",Assoc Prof-Ay,158817,201950,220265.30953845292,173220.4786579276
2015,"University of California, Berkeley",Assoc Prof-Ay,102867,121411,132422.04256683885,112196.24459664291
2015,"University of California, Berkeley",Assoc Prof-Ay,85458,89958,98116.49772448698,93208.38238443728
2015,"University of California, Berkeley",Assoc Prof-Ay,108467,143808,156850.27796041514,118304.12146426032
2015,"University of California, Berkeley",Assoc Prof-Ay,87642,93282,101741.95892233704,95590.45436280807
2015,"University of California, Berkeley",Assoc Prof-Ay,139225,154403,168406.16285548772,151851.63515964895
2015,"University of California, Berkeley",Assoc Prof-Ay,119350,244354,266515.0257338902,130174.12574109608
2015,"University of California, Berkeley",Assoc Prof-Ay,133133,162755,177515.62492661996,145207.13768151944
2015,"University of California, Berkeley",Assoc Prof-Ay,116050,154782,168819.53523634968,126574.84115839297
2015,"University of California, Berkeley",Assoc Prof-Ay,116308,155090,169155.46846406863,126856.23977122249
2015,"University of California, Berkeley",Assoc Prof-Ay,81003,90381,98577.86056645167,88349.34819778807
2015,"University of California, Berkeley",Assoc Prof-Ay,50750,70868,77295.18175969835,55352.63411278279
2015,"University of California, Berkeley",Assoc Prof-Ay,106567,137017,149443.38656613123,116231.80609846156
2015,"University of California, Berkeley",Assoc Prof-Ay,106125,194287,211907.33446049716,115749.7201028389
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,97825,106696.97403119165,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,56332,56332,61440.87851904001,61440.87851904001
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,97825,106696.97403119165,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,128533,128533,140189.95311169085,140189.95311169085
2015,"University of California, Berkeley",Assoc Prof-Ay,97575,97575,106424.30095674445,106424.30095674445
2015,"University of California, Berkeley",Assoc Prof-Ay,91083,91083,99343.52655949941,99343.52655949941
2015,"University of California, Berkeley",Assoc Prof-Ay,99825,99825,108878.3586267693,108878.3586267693
2015,"University of California, Berkeley",Assoc Prof-Ay,85400,85400,93145.12223116553,93145.12223116553
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,97825,106696.97403119165,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,41478,41478,45239.73512768482,45239.73512768482
2015,"University of California, Berkeley",Assoc Prof-Ay,78200,78200,85292.137687086,85292.137687086
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,97825,106696.97403119165,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,101325,101325,110514.39707345255,110514.39707345255
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,97825,106696.97403119165,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,97825,97825,106696.97403119165,106696.97403119165
2015,"University of California, Berkeley",Assoc Prof-Ay,102667,102667,111978.10613708514,111978.10613708514
2015,"University of California, Berkeley",Assoc Prof-Ay,88942,88942,97008.35434993354,97008.35434993354
2015,"University of California, Berkeley",Assoc Prof-Ay,80600,80600,87909.79920177917,87909.79920177917
2015,"University of California, Berkeley",Assoc Prof-Ay,75075,75075,81883.72425649593,81883.72425649593
2015,"University of California, Berkeley",Assoc Prof-Ay,103767,103767,113177.86766465285,113177.86766465285
2015,"University of California, Berkeley",Assoc Prof-Ay,95125,95125,103752.10482716183,103752.10482716183
2015,"University of California, Berkeley",Assoc Prof-Ay,98825,98825,107787.66632898049,107787.66632898049
2015,"University of California, Berkeley",Assoc Prof-Ay,106767,106767,116449.94455801933,116449.94455801933
2015,"University of California, Berkeley",Assoc Prof-Ay,103167,103167,112523.45228597955,112523.45228597955
2015,"University of California, Berkeley",Assoc Prof-Ay,101175,101622,110838.33268589582,110350.79322878423
2015,"University of California, Berkeley",Assoc Prof-Ay,53783,53783,58660.703851976294,58660.703851976294
2015,"University of California, Berkeley",Assoc Prof-Ay,40300,40300,43954.899600889585,43954.899600889585
2015,"University of California, Berkeley",Assoc Prof-Ay,61992,61992,67614.19692452475,67614.19692452475
2015,"University of California, Berkeley",Assoc Prof-Ay,100725,100725,109859.98169477924,109859.98169477924
2015,"University of California, Berkeley",Assoc Prof-Ay,103867,103867,113286.93689443174,113286.93689443174
2015,"University of California, Berkeley",Assoc Prof-Ay,95325,95325,103970.2432867196,103970.2432867196
2015,"University of California, Berkeley",Assoc Prof-Ay,104567,104567,114050.42150288391,114050.42150288391
2015,"University of California, Berkeley",Assoc Prof-Ay,84442,84442,92100.23900988384,92100.23900988384
2015,"University of California, Berkeley",Assoc Prof-Ay,105767,105767,115359.2522602305,115359.2522602305
2015,"University of California, Berkeley",Assoc Prof-Ay,94025,94025,102552.34329959413,102552.34329959413
2015,"University of California, Berkeley",Assoc Prof-Ay,104167,104167,113614.14458376839,113614.14458376839
2015,"University of California, Berkeley",Assoc Prof-Ay,117350,117350,127992.74114551843,127992.74114551843
2015,"University of California, Berkeley",Assoc Prof-Ay,96650,96650,105415.41058128979,105415.41058128979
2015,"University of California, Berkeley",Assoc Prof-Ay,86350,86350,94181.27991406491,94181.27991406491
2015,"University of California, Berkeley",Assoc Prof-Ay,93583,95240,103877.53444140755,102070.25730397148
2015,"University of California, Berkeley",Assoc Prof-Ay,81169,81169,88530.40311922101,88530.40311922101
