Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2014,"University of California, Berkeley",Assoc Adj Prof-Ay,64663,64663,70362.07710566666,70362.07710566666
2014,"University of California, Berkeley",Assoc Adj Prof-Ay,85842,85842,93407.68944998896,93407.68944998896
2014,"University of California, Berkeley",Assoc Adj Prof-Ay-1/9-B/E/E,33270,33270,36202.253302592355,36202.253302592355
2014,"University of California, Berkeley",Assoc Adj Prof-Ay-B/E/E,156683,177261,192883.9081055252,170492.26492966872
2014,"University of California, Berkeley",Assoc Adj Prof-Ay-B/E/E,136587,138817,151051.64402482606,148625.1028506517
2014,"University of California, Berkeley",Assoc Clin Prof-Vol,4062,4062,4420.004596186659,4420.004596186659
2014,"University of California, Berkeley",Assoc Prof In Res-Ay,82600,109687,119354.26985276368,89879.95559946283
2014,"University of California, Berkeley",Assoc Prof Of Clin-Fy,33450,43867,47733.22048767114,36398.117612615395
2014,"University of California, Berkeley",Assoc Prof Of Clin-Fy,112219,112219,122109.42781375448,122109.42781375448
2014,"University of California, Berkeley",Assoc Prof-Ay,102150,141911,154418.33388711102,111152.99593807662
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,108150,117681.80627217803,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,150002,163222.43462264678,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,89383,118256,128678.49914491619,97260.77568216449
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,108560,118127.9416450083,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,131825,146292,159185.45356606075,143443.40371548655
2014,"University of California, Berkeley",Assoc Prof-Ay,125180,132181,143830.77979530988,136212.74627046922
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,96846,105381.52760273096,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,97508,97908,106537.12703186691,106101.87300959349
2014,"University of California, Berkeley",Assoc Prof-Ay,83442,88112,95877.75602639066,90796.1653163484
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,96194,104672.06354642528,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,104292,104292,113483.78122735082,113483.78122735082
2014,"University of California, Berkeley",Assoc Prof-Ay,95570,122062,132819.94116684786,103993.06727167874
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,112487,122401.04800867768,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,103714,112854.83916516571,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,117797,128179.04515435743,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,108002,117520.76228393687,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,116917,148053,161101.6593991195,127221.4863053559
2014,"University of California, Berkeley",Assoc Prof-Ay,93700,93700,101958.25471755046,101958.25471755046
2014,"University of California, Berkeley",Assoc Prof-Ay,95767,95767,104207.42987764839,104207.42987764839
2014,"University of California, Berkeley",Assoc Prof-Ay,109200,124266,135218.19082957445,118824.34808064578
2014,"University of California, Berkeley",Assoc Prof-Ay,98850,98850,107562.15025432083,107562.15025432083
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,105951,115288.99728472986,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,126542,126842,138021.22673301533,137694.78621631025
2014,"University of California, Berkeley",Assoc Prof-Ay,95767,96394,104889.69055756199,104207.42987764839
2014,"University of California, Berkeley",Assoc Prof-Ay,83167,93467,101704.71924957618,90496.92817603542
2014,"University of California, Berkeley",Assoc Prof-Ay,98508,117968,128365.11624887932,107190.00806527706
2014,"University of California, Berkeley",Assoc Prof-Ay,97475,115022,125159.47037483552,106065.96455275593
2014,"University of California, Berkeley",Assoc Prof-Ay,95667,95667,104098.61637208004,104098.61637208004
2014,"University of California, Berkeley",Assoc Prof-Ay,102150,105650,114961.46863296912,111152.99593807662
2014,"University of California, Berkeley",Assoc Prof-Ay,92925,93552,101797.21072930928,101114.95004939569
2014,"University of California, Berkeley",Assoc Prof-Ay,95142,95142,103527.34546784616,103527.34546784616
2014,"University of California, Berkeley",Assoc Prof-Ay,101280,113147,123119.21714542883,110206.31843963191
2014,"University of California, Berkeley",Assoc Prof-Ay,97525,139818,152140.86721556532,106120.3713055401
2014,"University of California, Berkeley",Assoc Prof-Ay,92225,94805,103160.6439540808,100353.25551041719
2014,"University of California, Berkeley",Assoc Prof-Ay,81158,81158,88310.86484916713,88310.86484916713
2014,"University of California, Berkeley",Assoc Prof-Ay,86175,107425,116892.90835680744,93770.0384235316
2014,"University of California, Berkeley",Assoc Prof-Ay,83693,106693,116096.39349604708,91069.28721532498
2014,"University of California, Berkeley",Assoc Prof-Ay,88783,94783,103136.70498285576,96607.89464875434
2014,"University of California, Berkeley",Assoc Prof-Ay,91317,138111,150283.42067551345,99365.22887985651
2014,"University of California, Berkeley",Assoc Prof-Ay,218908,254224,276630.04639609973,238201.46876957882
2014,"University of California, Berkeley",Assoc Prof-Ay,95767,104667,113891.83187323216,104207.42987764839
2014,"University of California, Berkeley",Assoc Prof-Ay,120358,120858,131509.82655980485,130965.75903196305
2014,"University of California, Berkeley",Assoc Prof-Ay,101650,113139,123110.51206498336,110608.92841023483
2014,"University of California, Berkeley",Assoc Prof-Ay,109133,133444,145205.09437063825,118751.44303191498
2014,"University of California, Berkeley",Assoc Prof-Ay,102450,102450,111479.4364547817,111479.4364547817
2014,"University of California, Berkeley",Assoc Prof-Ay,94742,94742,103092.09144557273,103092.09144557273
2014,"University of California, Berkeley",Assoc Prof-Ay,101300,104482,113690.5268879307,110228.08114074558
2014,"University of California, Berkeley",Assoc Prof-Ay,94967,96571,105082.29046241798,103336.92183310154
2014,"University of California, Berkeley",Assoc Prof-Ay,114467,132387,144054.9356167807,124555.55541893114
2014,"University of California, Berkeley",Assoc Prof-Ay,174192,244086,265598.5332015797,189544.42161963234
2014,"University of California, Berkeley",Assoc Prof-Ay,81000,81627,88821.20019028272,88138.93951036912
2014,"University of California, Berkeley",Assoc Prof-Ay,102150,102750,111805.87697148677,111152.99593807662
2014,"University of California, Berkeley",Assoc Prof-Ay,94175,111380,121196.48250203596,102475.11886900016
2014,"University of California, Berkeley",Assoc Prof-Ay,97608,116400,126658.92048156749,106210.68651516184
2014,"University of California, Berkeley",Assoc Prof-Ay,102288,118987,129473.92587062088,111303.15857576096
2014,"University of California, Berkeley",Assoc Prof-Ay,88299,104142,113320.56096899828,96081.2372818035
2014,"University of California, Berkeley",Assoc Prof-Ay,95967,117300,127638.24203168269,104425.05688878511
2014,"University of California, Berkeley",Assoc Prof-Ay,102050,117050,127366.2082677618,111044.18243250826
2014,"University of California, Berkeley",Assoc Prof-Ay,90425,100892,109784.12203802669,98394.61241018676
2014,"University of California, Berkeley",Assoc Prof-Ay,112475,124696,135686.08890351836,122387.99038800948
2014,"University of California, Berkeley",Assoc Prof-Ay,106892,135062,146965.69689073425,116312.93237212811
2014,"University of California, Berkeley",Assoc Prof-Ay,110133,142302,154843.7946938833,119839.57808759855
2014,"University of California, Berkeley",Assoc Prof-Ay,45833,159633,173702.26334393525,49872.49400714504
2014,"University of California, Berkeley",Assoc Prof-Ay,102200,102422,111448.96867322255,111207.40269086079
2014,"University of California, Berkeley",Assoc Prof-Ay,111758,146047,158918.86047741826,121607.79755308435
2014,"University of California, Berkeley",Assoc Prof-Ay,147892,196955,214313.63989215743,160926.46965515445
2014,"University of California, Berkeley",Assoc Prof-Ay,116217,142807,155393.3028970035,126459.79176637738
2014,"University of California, Berkeley",Assoc Prof-Ay,102150,109821,119500.07995022528,111152.99593807662
2014,"University of California, Berkeley",Assoc Prof-Ay,103458,107458,116928.81681364501,112576.27659091073
2014,"University of California, Berkeley",Assoc Prof-Ay,123349,147017,159974.35148143134,134220.3709835126
2014,"University of California, Berkeley",Assoc Prof-Ay,95787,106808,116221.52902745068,104229.19257876207
2014,"University of California, Berkeley",Assoc Prof-Ay,105492,140824,153235.53108158297,114789.5432941711
2014,"University of California, Berkeley",Assoc Prof-Ay,66855,68945,75021.4714141037,72747.26914772503
2014,"University of California, Berkeley",Assoc Prof-Ay,92625,108422,117977.77900732396,100788.50953269062
2014,"University of California, Berkeley",Assoc Prof-Ay,106375,116475,126740.53061074375,115750.3665483397
2014,"University of California, Berkeley",Assoc Prof-Ay,0,497,540.803122674734,0.0
2014,"University of California, Berkeley",Assoc Prof-Ay,86242,115051,125191.02629145034,93842.9434722624
2014,"University of California, Berkeley",Assoc Prof-Ay,100408,122342,133124.61898243925,109257.46467107584
2014,"University of California, Berkeley",Assoc Prof-Ay,99075,120980,131642.57903659824,107806.98064184964
2014,"University of California, Berkeley",Assoc Prof-Ay,89183,89557,97450.11118185343,97043.14867102777
2014,"University of California, Berkeley",Assoc Prof-Ay,96283,114456,124543.58593331862,104768.90756638111
2014,"University of California, Berkeley",Assoc Prof-Ay,98242,110979,120760.14034470686,106900.56414046523
2014,"University of California, Berkeley",Assoc Prof-Ay,111875,212269,230977.3401348956,121735.10935459934
2014,"University of California, Berkeley",Assoc Prof-Ay,177567,216643,235736.84286845554,193216.87743256436
2014,"University of California, Berkeley",Assoc Prof-Ay,92825,94096,102389.15619960114,101006.13654382734
2014,"University of California, Berkeley",Assoc Prof-Ay,93125,100675,109547.99673094336,101332.5770605324
2014,"University of California, Berkeley",Assoc Prof-Ay,23940,79588,86602.49281174393,26049.95323306465
2014,"University of California, Berkeley",Assoc Prof-Ay,120338,132790,144493.45404422117,130943.99633084938
2014,"University of California, Berkeley",Assoc Prof-Ay,90883,100761,109641.57634573214,98892.97826568985
2014,"University of California, Berkeley",Assoc Prof-Ay,106492,121565,132279.13804417313,115877.67834985467
2014,"University of California, Berkeley",Assoc Prof-Ay,112875,142604,155172.41148069972,122823.2444102829
2014,"University of California, Berkeley",Assoc Prof-Ay,107633,143136,155751.29933032338,117119.24044838962
2014,"University of California, Berkeley",Assoc Prof-Ay,121358,207887,226209.1323208902,132053.89408764662
2014,"University of California, Berkeley",Assoc Prof-Ay,159017,194986,212171.10196751647,173031.97214963415
2014,"University of California, Berkeley",Assoc Prof-Ay,111542,149936,163150.61770897167,121372.76038105671
2014,"University of California, Berkeley",Assoc Prof-Ay,54833,55083,59937.74327221805,59665.709508297165
2014,"University of California, Berkeley",Assoc Prof-Ay,90283,109842,119522.93078639463,98240.0972322797
2014,"University of California, Berkeley",Assoc Prof-Ay,92958,93695,101952.81404227203,101150.85850623324
2014,"University of California, Berkeley",Assoc Prof-Ay,107933,142533,155095.15389174622,117445.6809650947
2014,"University of California, Berkeley",Assoc Prof-Ay,106492,106492,115877.67834985467,115877.67834985467
2014,"University of California, Berkeley",Assoc Prof-Ay,97250,127566,138809.0365133302,105821.13416522712
2014,"University of California, Berkeley",Assoc Prof-Ay,119258,149258,162412.8621412182,129768.81047071112
2014,"University of California, Berkeley",Assoc Prof-Ay,129383,176525,192083.0407045421,140786.17790950727
2014,"University of California, Berkeley",Assoc Prof-Ay,0,6233,6782.345802075688,0.0
2014,"University of California, Berkeley",Assoc Prof-Ay,89583,89583,97478.4026933012,97478.4026933012
2014,"University of California, Berkeley",Assoc Prof-Ay,82100,128189,139486.94465302108,89335.88807162106
2014,"University of California, Berkeley",Assoc Prof-Ay,83492,92181,100305.37756796711,90850.57206913258
2014,"University of California, Berkeley",Assoc Prof-Ay,111033,148181,161240.940686247,120818.89963771377
2014,"University of California, Berkeley",Assoc Prof-Ay,109333,145820,158671.8538197781,118969.0700430517
2014,"University of California, Berkeley",Assoc Prof-Ay,84898,120148,130737.2506702695,92380.48995742368
2014,"University of California, Berkeley",Assoc Prof-Ay,106792,108045,117567.55209133126,116204.11886655974
2014,"University of California, Berkeley",Assoc Prof-Ay,92725,92725,100897.32303825898,100897.32303825898
2014,"University of California, Berkeley",Assoc Prof-Ay,132725,177133,192744.6268183977,144422.72526560177
2014,"University of California, Berkeley",Assoc Prof-Ay,100050,133561,145332.40617215322,108867.91232114112
2014,"University of California, Berkeley",Assoc Prof-Ay,91642,101969,110956.0434929979,99718.87277295368
2014,"University of California, Berkeley",Assoc Prof-Ay,109533,152272,165692.50119904848,119186.69705418841
2014,"University of California, Berkeley",Assoc Prof-Ay,92133,92133,100253.1470852943,100253.1470852943
2014,"University of California, Berkeley",Assoc Prof-Ay,98658,131002,142547.86856465897,107353.22832362959
2014,"University of California, Berkeley",Assoc Prof-Ay,111675,113555,123563.17624814773,121517.48234346262
2014,"University of California, Berkeley",Assoc Prof-Ay,95367,123381,134255.1913052945,103772.17585537497
2014,"University of California, Berkeley",Assoc Prof-Ay,120158,151965,165358.44373695363,130748.13202082634
2014,"University of California, Berkeley",Assoc Prof-Ay,117217,156433,170220.23116574783,127547.92682206095
2014,"University of California, Berkeley",Assoc Prof-Ay,102250,111056,120843.92674399448,111261.80944364498
2014,"University of California, Berkeley",Assoc Prof-Ay,154917,210044,228556.23963599966,168570.6184213315
2014,"University of California, Berkeley",Assoc Prof-Ay,77267,77267,84076.93134750237,84076.93134750237
2014,"University of California, Berkeley",Assoc Prof-Ay,99208,99208,107951.70260425555,107951.70260425555
2014,"University of California, Berkeley",Assoc Prof-Ay,101783,135581,147530.43898463403,110753.65037264075
2014,"University of California, Berkeley",Assoc Prof-Ay,100508,118600,129052.81760407133,109366.27817664419
2014,"University of California, Berkeley",Assoc Prof-Ay,180113,237488,258419.01810417953,195987.26928433473
2014,"University of California, Berkeley",Assoc Prof-Ay,90717,100723,109600.22721361616,98712.34784644637
2014,"University of California, Berkeley",Assoc Prof-Ay,82895,82895,90200.95544088949,90200.95544088949
2014,"University of California, Berkeley",Assoc Prof-Ay,104392,139915,152246.4163159666,113592.59473291918
2014,"University of California, Berkeley",Assoc Prof-Ay,92625,92775,100951.72979104315,100788.50953269062
2014,"University of California, Berkeley",Assoc Prof-Ay,102892,137408,149518.46173136792,111960.39214939383
2014,"University of California, Berkeley",Assoc Prof-Ay,127833,135113,147021.1917785741,139099.56857319773
2014,"University of California, Berkeley",Assoc Prof-Ay,113075,125486,136545.7155975084,123040.87142141961
2014,"University of California, Berkeley",Assoc Prof-Ay,81271,81271,88433.82411045938,88433.82411045938
2014,"University of California, Berkeley",Assoc Prof-Ay,118458,169216,184129.8615825509,128898.30242616427
2014,"University of California, Berkeley",Assoc Prof-Ay,102750,117270,127605.59798001219,111805.87697148677
2014,"University of California, Berkeley",Assoc Prof-Ay,80433,80433,87521.96693379655,87521.96693379655
2014,"University of California, Berkeley",Assoc Prof-Ay,106942,176137,191660.84430293686,116367.33912491228
2014,"University of California, Berkeley",Assoc Prof-Ay,89042,99042,107771.07218501209,96889.72162817638
2014,"University of California, Berkeley",Assoc Prof-Ay,85367,95367,103772.17585537497,92890.82529853928
2014,"University of California, Berkeley",Assoc Prof-Ay,94967,126659,137822.09801782522,103336.92183310154
2014,"University of California, Berkeley",Assoc Prof-Ay,106617,107117,116557.76275965691,116013.69523181512
2014,"University of California, Berkeley",Assoc Prof-Ay,97167,97917,106546.92024736806,105730.8189556054
2014,"University of California, Berkeley",Assoc Prof-Ay,93884,110784,120547.95400884855,102158.47156779624
2014,"University of California, Berkeley",Assoc Prof-Ay,86083,87058,94730.86167770019,93669.92999840871
2014,"University of California, Berkeley",Assoc Prof-Ay,80575,80575,87676.4821117036,87676.4821117036
2014,"University of California, Berkeley",Assoc Prof-Ay,141158,187681,204222.27538574798,153598.9681901813
2014,"University of California, Berkeley",Assoc Prof-Ay,105425,135803,147772.00496699577,114716.6382454403
2014,"University of California, Berkeley",Assoc Prof-Ay,103292,118841,129315.05815249108,112395.64617166725
2014,"University of California, Berkeley",Assoc Prof-Ay,100542,134212,146040.78209340322,109403.27476853743
2014,"University of California, Berkeley",Assoc Prof-Ay,47083,47083,51232.662826749496,51232.662826749496
2014,"University of California, Berkeley",Assoc Prof-Ay,97567,108589,118159.49756162312,106166.07297787882
2014,"University of California, Berkeley",Assoc Prof-Ay,85042,113013,122973.40704796724,92537.18140544211
2014,"University of California, Berkeley",Assoc Prof-Ay,123400,136809,148866.66883301345,134275.86587135246
2014,"University of California, Berkeley",Assoc Prof-Ay,113775,176264,191799.03745500869,123802.56596039812
2014,"University of California, Berkeley",Assoc Prof-Ay,101425,125553,136618.6206462392,110364.09802270604
2014,"University of California, Berkeley",Assoc Prof-Ay,131725,146181,159064.67057487986,143334.59020991818
2014,"University of California, Berkeley",Assoc Prof-Ay,130083,173475,188764.2287847072,141547.87244848575
2014,"University of California, Berkeley",Assoc Prof-Ay,113517,145049,157832.90169184605,123521.82711603175
2014,"University of California, Berkeley",Assoc Prof-Ay,97400,158917,172923.1586440658,105984.35442357966
2014,"University of California, Berkeley",Assoc Prof-Ay,133225,148809,161924.2895012163,144966.79279344354
2014,"University of California, Berkeley",Assoc Prof-Ay,125400,138393,150590.27476121622,136452.1359827196
2014,"University of California, Berkeley",Assoc Prof-Ay,146592,187775,204324.56008098225,159511.89408276582
2014,"University of California, Berkeley",Assoc Prof-Ay,98508,102764,111821.11086226633,107190.00806527706
2014,"University of California, Berkeley",Assoc Prof-Ay,85642,86642,94278.19749453582,93190.06243885226
2014,"University of California, Berkeley",Assoc Prof-Ay,134267,149000,162132.12329685185,146100.62952146583
2014,"University of California, Berkeley",Assoc Prof-Ay,132183,176516,192073.24748904095,143832.95606542125
2014,"University of California, Berkeley",Assoc Prof-Ay,49417,75078,81695.00371061102,53772.370046714954
2014,"University of California, Berkeley",Assoc Prof-Ay,130083,209061,227486.6028762627,141547.87244848575
2014,"University of California, Berkeley",Assoc Prof-Ay,102208,239415,260515.85435648178,111216.10777130627
2014,"University of California, Berkeley",Assoc Prof-Ay,104267,201884,219677.05758162175,113456.57785095874
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,95567,103989.80286651169,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,95567,103989.80286651169,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,95567,103989.80286651169,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,27592,27592,30023.822456421047,30023.822456421047
2014,"University of California, Berkeley",Assoc Prof-Ay,89692,89692,97597.00941437071,97597.00941437071
2014,"University of California, Berkeley",Assoc Prof-Ay,95567,95567,103989.80286651169,103989.80286651169
2014,"University of California, Berkeley",Assoc Prof-Ay,69066,69066,75153.1357558414,75153.1357558414
2014,"University of California, Berkeley",Assoc Prof-Ay,7633,7633,8305.734880032685,8305.734880032685
2014,"University of California, Berkeley",Assoc Prof-Ay,76417,76417,83152.01655017132,83152.01655017132
2014,"University of California, Berkeley",Assoc Prof-Ay,99008,99008,107734.07559311885,107734.07559311885
2014,"University of California, Berkeley",Assoc Prof-Ay,88275,88275,96055.12204046709,96055.12204046709
2014,"University of California, Berkeley",Assoc Prof-Ay,78958,78958,85916.96772666328,85916.96772666328
2014,"University of California, Berkeley",Assoc Prof-Ay,101350,101350,110282.48789352976,110282.48789352976
2014,"University of California, Berkeley",Assoc Prof-Ay,96567,96567,105077.93792219525,105077.93792219525
2014,"University of California, Berkeley",Assoc Prof-Ay,133025,133025,144749.16578230684,144749.16578230684
2014,"University of California, Berkeley",Assoc Prof-Ay,100750,100750,109629.60686011962,109629.60686011962
2014,"University of California, Berkeley",Assoc Prof-Ay,89383,89383,97260.77568216449,97260.77568216449
2014,"University of California, Berkeley",Assoc Prof-Ay,8325,8325,9058.724338565715,9058.724338565715
2014,"University of California, Berkeley",Assoc Prof-Ay,90683,90683,98675.35125455313,98675.35125455313
2014,"University of California, Berkeley",Assoc Prof-Ay,39379,39379,42849.67035776328,42849.67035776328
2014,"University of California, Berkeley",Assoc Prof-Ay,98408,98408,107081.1945597087,107081.1945597087
2014,"University of California, Berkeley",Assoc Prof-Ay,92175,92175,100298.84875763301,100298.84875763301
2014,"University of California, Berkeley",Assoc Prof-Ay,93125,93125,101332.5770605324,101332.5770605324
2014,"University of California, Berkeley",Assoc Prof-Ay,82500,82500,89771.14209389448,89771.14209389448
2014,"University of California, Berkeley",Assoc Prof-Ay,101483,101483,110427.20985593568,110427.20985593568
2014,"University of California, Berkeley",Assoc Prof-Ay,91883,91883,99981.11332137341,99981.11332137341
